Date,AGTHX,FCNTX,FDRXX,FGTXX,FRGXX,FXAIX,IVV,OGVXX,SPAXX,SPY,TFDXX,TSTXX,VFFSX,VFIAX,VGTSX,VIIIX,VINIX,VITSX,VMFXX,VSMPX,VTBIX,VTBNX,VTSAX,VTSMX,WFFXX
2017-01-03,41.542945861816406,9.93441390991211,,,,73.75495147705078,209.19943237304688,,,208.89544677734375,,,102.2048568725586,193.1259002685547,13.269118309020996,189.93502807617188,190.04994201660156,52.53587341308594,,98.48198699951172,9.623589515686035,9.594157218933105,52.54298400878906,52.740047454833984,
2017-01-04,41.86619567871094,10.02832317352295,,,,74.19368743896484,210.46432495117188,,,210.13824462890625,,,102.81597137451172,194.26614379882812,13.403421401977539,191.07147216796875,191.1779327392578,52.953941345214844,,99.26203155517578,9.632658958435059,9.603195190429688,52.961181640625,53.15995407104492,
2017-01-05,41.98374557495117,10.052299499511719,,,,74.13768768310547,210.27041625976562,,,209.9712677001953,,,102.7326431274414,194.1270751953125,13.537725448608398,190.92361450195312,191.03924560546875,52.85174560546875,,99.06700897216797,9.678009033203125,9.648408889770508,52.858951568603516,53.05732345581055,
2017-01-06,42.189449310302734,10.119235038757324,,,,74.41775512695312,211.1013641357422,,,210.72247314453125,,,103.13078308105469,194.8687286376953,13.484003067016602,191.65353393554688,191.76963806152344,53.00967788696289,,99.37347412109375,9.641731262207031,9.61224365234375,53.01693344116211,53.215946197509766,
2017-01-09,42.1502685546875,10.104249954223633,,,,74.15636444091797,210.4181365966797,,,210.02691650390625,,,102.76041412353516,194.17344665527344,13.44819164276123,190.96981811523438,191.0854949951172,52.805301666259766,,98.98344421386719,9.668940544128418,9.63936710357666,52.8124885559082,53.01065444946289,
2017-01-10,42.316795349121094,10.119235038757324,,,,74.15636444091797,210.32582092285156,,,210.02691650390625,,,102.76041412353516,194.17344665527344,13.475049018859863,190.96981811523438,191.0854949951172,52.87032699584961,,99.10416412353516,9.659871101379395,9.630324363708496,52.877532958984375,53.07597351074219,
2017-01-11,42.42454528808594,10.167189598083496,,,,74.3710708618164,210.8889923095703,,,210.6204833984375,,,103.06597900390625,194.73895263671875,13.573538780212402,191.53341674804688,191.64944458007812,53.00967788696289,,99.37347412109375,9.668940544128418,9.63936710357666,53.01693344116211,53.215946197509766,
2017-01-12,42.3853645324707,10.152202606201172,,,,74.2123794555664,210.48275756835938,,,210.091796875,,,102.84375,194.33108520507812,13.58249282836914,191.12689208984375,191.24266052246094,52.87032699584961,,99.11344909667969,9.668940544128418,9.63936710357666,52.877532958984375,53.07597351074219,
2017-01-13,42.551883697509766,10.198159217834473,,,,74.35240173339844,210.87054443359375,,,210.57412719726562,,,103.03819274902344,194.68328857421875,13.636212348937988,191.47793579101562,191.59400939941406,53.01896286010742,,99.38275909423828,9.650797843933105,9.621286392211914,53.02622985839844,53.215946197509766,
2017-01-17,42.41474914550781,10.146208763122559,,,,74.13768768310547,210.17808532714844,,,209.83213806152344,,,102.7326431274414,194.1085205078125,13.600399017333984,190.9143524169922,191.02073669433594,52.786712646484375,,98.95558166503906,9.687077522277832,9.657451629638672,52.79390335083008,52.99199295043945,
2017-01-18,42.522499084472656,10.172183990478516,,,,74.27771759033203,210.58432006835938,,,210.2958526611328,,,102.9271011352539,194.4793701171875,13.555633544921875,191.2747039794922,191.39056396484375,52.91677474975586,,99.19702911376953,9.641731262207031,9.61224365234375,52.92399597167969,53.12262725830078,
2017-01-19,42.53229522705078,10.150205612182617,,,,74.00701141357422,209.9103546142578,,,209.516845703125,,,102.55670928955078,193.78411865234375,13.537725448608398,190.5909881591797,190.70643615722656,52.703102111816406,,98.78844451904297,9.614519119262695,9.585114479064941,52.710262298583984,52.90802001953125,
2017-01-20,42.679229736328125,10.171184539794922,,,,74.25904083251953,210.60279846191406,,,210.28660583496094,,,102.90855407714844,194.44229125976562,13.591444969177246,191.23777770996094,191.35360717773438,52.87961196899414,,99.12272644042969,9.623589515686035,9.594157218933105,52.8868293762207,53.08530044555664,
2017-01-23,42.65963363647461,10.170186042785645,,,,74.06301879882812,210.11343383789062,,,209.73939514160156,,,102.63076782226562,193.92315673828125,13.627262115478516,190.7295684814453,190.84512329101562,52.740264892578125,,98.87202453613281,9.650797843933105,9.621286392211914,52.747432708740234,52.94534683227539,
2017-01-24,43.041664123535156,10.259099960327148,,,,74.54841613769531,211.39686584472656,,,211.08419799804688,,,103.30670166015625,195.19317626953125,13.698887825012207,191.9861297607422,192.09323120117188,53.158321380615234,,99.64279174804688,9.623589515686035,9.594157218933105,53.165611267089844,53.35591506958008,
2017-01-25,43.40410232543945,10.367996215820312,,,,75.14586639404297,213.11415100097656,,,212.9112091064453,,,104.13079833984375,196.75982666015625,13.824238777160645,193.51988220214844,193.6372528076172,53.58566665649414,,100.45069885253906,9.59637451171875,9.567026138305664,53.59309768676758,53.79448318481445,
2017-01-26,43.46287155151367,10.37598705291748,,,,75.09919738769531,213.0495147705078,,,212.6886749267578,,,104.05672454833984,196.62075805664062,13.788424491882324,193.3905792236328,193.49853515625,53.520626068115234,,100.3299789428711,9.605448722839355,9.57607364654541,53.52805709838867,53.729156494140625,
2017-01-27,43.45307922363281,10.360002517700195,,,,75.03385162353516,212.72634887695312,,,212.35475158691406,,,103.973388671875,196.46316528320312,13.770517349243164,193.22422790527344,193.3413848876953,53.455604553222656,,100.19995880126953,9.614519119262695,9.585114479064941,53.46300506591797,53.654510498046875,
2017-01-30,43.10043716430664,10.287073135375977,,,,74.58577728271484,211.46142578125,,,211.03781127929688,,,103.35302734375,195.2858428955078,13.672030448913574,192.07855224609375,192.18569946289062,53.09328842163086,,99.52204895019531,9.614519119262695,9.585114479064941,53.10057067871094,53.290592193603516,
2017-01-31,43.05146026611328,10.266093254089355,,,,74.5204086303711,211.36912536621094,,,211.01925659179688,,,103.26042175292969,195.11898803710938,13.698887825012207,191.90296936035156,192.01925659179688,53.10257339477539,,99.5499038696289,9.65178108215332,9.623167991638184,53.1191520690918,53.30925369262695,
2017-02-01,43.13962173461914,10.297063827514648,,,,74.5577621459961,211.4799346923828,,,211.1027374267578,,,103.31597137451172,195.22096252441406,13.752610206604004,192.00465393066406,192.12094116210938,53.11186981201172,,99.56848907470703,9.633605003356934,9.605049133300781,53.1191520690918,53.31858444213867,
2017-02-02,43.17880630493164,10.293067932128906,,,,74.60443115234375,211.5538330078125,,,211.24185180664062,,,103.38078308105469,195.34152221679688,13.770517349243164,192.124755859375,192.24118041992188,53.139739990234375,,99.62421417236328,9.633605003356934,9.605049133300781,53.15633010864258,53.3465690612793,
2017-02-03,43.36492156982422,10.36299991607666,,,,75.15519714355469,213.08642578125,,,212.6979217529297,,,104.14006042480469,196.77835083007812,13.824238777160645,193.5384063720703,193.646484375,53.58566665649414,,100.44140625,9.642691612243652,9.61410903930664,53.59309768676758,53.78515625,
2017-02-06,43.23757553100586,10.353009223937988,,,,74.99650573730469,212.70791625976562,,,212.31764221191406,,,103.92709350585938,196.36122131347656,13.761565208435059,193.13182067871094,193.2396697998047,53.44631576538086,,100.1813735961914,9.669952392578125,9.641295433044434,53.45370864868164,53.64518356323242,
2017-02-07,43.159210205078125,10.36299991607666,,,,75.01517486572266,212.69869995117188,,,212.32693481445312,,,103.95486450195312,196.41683959960938,13.734702110290527,193.18727111816406,193.295166015625,53.42772674560547,,100.15352630615234,9.679048538208008,9.65035629272461,53.43513107299805,53.62652587890625,
2017-02-08,43.23757553100586,10.380983352661133,,,,75.08988189697266,212.9571990966797,,,212.60519409179688,,,104.05672454833984,196.6114959716797,13.779470443725586,193.38131713867188,193.48931884765625,53.47418212890625,,100.24639129638672,9.706310272216797,9.67753791809082,53.48158264160156,53.6825065612793,
2017-02-09,43.48246383666992,10.449915885925293,,,,75.53792572021484,214.20362854003906,,,213.8665008544922,,,104.67711639404297,197.77955627441406,13.824238777160645,194.52699279785156,194.6357421875,53.84579086303711,,100.94285583496094,9.669952392578125,9.641295433044434,53.85330581665039,54.04642105102539,
2017-02-10,43.68817138671875,10.45151424407959,,,,75.80863952636719,215.04385375976562,,,214.71043395996094,,,105.05674743652344,198.4933624267578,13.877957344055176,195.2291717529297,195.34762573242188,54.05946350097656,,101.3421859741211,9.669952392578125,9.641295433044434,54.067047119140625,54.261043548583984,
2017-02-13,43.91346740722656,10.499476432800293,,,,76.22872924804688,216.23489379882812,,,215.87904357910156,,,105.63081359863281,199.5872344970703,13.94958782196045,196.31019592285156,196.42010498046875,54.328880310058594,,101.8436279296875,9.660872459411621,9.63223648071289,54.3365478515625,54.54097366333008,
